年份,主队名称,客队名称,阶段,阶段类型,参赛次数差,比赛场次差,场均进球差,场均失球差,净胜球差,成绩排名差,近3届场均进球差,近3届胜率差,场均净胜球差,淘汰赛胜率差,小组赛胜率差,场均半场进球差,半场胜率差,交锋胜场,交锋平局,交锋负场,交锋净胜球,交锋总场次,交锋胜率,胜负结果,胜负编码
1990,Brazil,Argentina,1/8决赛,1,4,21,0.4445318646734857,-0.3253343823760819,59,0.0,0.11145510835913286,-0.20123839009287925,0.7698662470495676,-0.1578947368421053,-0.013081395348837233,0.06648308418568061,-0.011014948859165985,2,1,0,3,3,0.6666666666666666,客队胜,-1
1990,Germany FR,Netherlands,1/8决赛,1,5,39,0.1090909090909089,0.12159090909090908,31,0.0,-0.6428571428571428,-0.2642857142857143,-0.012500000000000178,0.08333333333333337,0.03296703296703296,-0.05681818181818177,0.025000000000000022,1,1,0,1,2,0.5,主队胜,1
1990,"rn"">Republic of Ireland",Romania,1/8决赛,1,-4,-8,-1.5,-2.125,5,-10.0,0.0,0.0,0.625,-1.0,-0.8571428571428571,-0.5,-0.375,0,0,0,0,0,0.0,平局,0
1990,Italy,Uruguay,1/8决赛,1,3,14,-0.10702772404900052,-0.31785944551902,15,0.0,0.9444444444444444,0.0,0.2108317214700195,-0.19999999999999996,0.0040760869565217295,-0.10702772404900063,0.14055448098001289,0,1,0,0,1,0.0,主队胜,1
1990,Spain,Yugoslavia,1/8决赛,1,0,0,-0.3571428571428572,-0.07142857142857162,-8,-40.0,0.6410256410256411,0.05128205128205132,-0.2857142857142856,-0.6,0.059288537549407105,-0.2857142857142857,-0.07142857142857142,1,0,0,1,1,1.0,客队胜,-1
1990,England,Belgium,1/8决赛,1,1,13,0.09663865546218475,-1.2016806722689075,33,20.0,0.050000000000000044,0.36666666666666664,1.2983193277310923,0.4,0.09134615384615385,0.012605042016806733,0.026610644257703098,0,1,0,0,1,0.0,主队胜,1
1990,Yugoslavia,Argentina,1/4决赛,1,-2,-13,-0.19947735191637617,-0.05574912891986061,-11,-20.0,-1.280701754385965,-0.456140350877193,-0.14372822299651555,0.0,-0.051136363636363646,0.06533101045296164,-0.08013937282229966,0,0,0,0,0,0.0,平局,0
1990,Italy,"rn"">Republic of Ireland",1/4决赛,1,11,47,1.6808510638297873,1.1063829787234043,27,100.0,1.4444444444444444,0.5,0.574468085106383,0.8,0.65625,0.6808510638297872,0.3829787234042553,0,0,0,0,0,0.0,主队胜,1
1990,Germany FR,Czechoslovakia,1/4决赛,1,2,30,0.7490909090909088,-0.290909090909091,50,0.0,0.8333333333333334,0.1166666666666667,1.0399999999999998,-0.13888888888888884,-0.1785714285714286,0.2581818181818182,0.12,0,1,0,0,1,0.0,主队胜,1
1990,England,Cameroon,1/4决赛,1,7,31,1.0490196078431373,0.607843137254902,15,90.0,0.9666666666666668,0.7,0.4411764705882353,1.0,0.6538461538461539,0.4411764705882353,0.2647058823529412,0,0,0,0,0,0.0,主队胜,1
1990,Italy,Argentina,半决赛,1,2,6,-0.19719771665801744,-0.23508043591074212,5,0.0,-0.5029239766081872,-0.2894736842105263,0.037882719252724684,-0.19999999999999996,-0.03125,-0.07524649714582254,0.01712506486766996,2,2,0,2,4,0.5,平局,0
1990,Germany FR,England,半决赛,1,1,21,0.7267379679144383,0.3679144385026738,29,0.0,0.19999999999999996,-0.24999999999999994,0.35882352941176454,-0.25,-0.08241758241758246,0.37700534759358295,0.13529411764705884,1,1,1,-1,3,0.3333333333333333,平局,0
1990,Italy,England,三四名决赛,1,3,13,0.29849812265331677,0.16520650813516902,12,0.0,0.14444444444444438,-0.19999999999999996,0.13329161451814775,-0.19999999999999996,0.0024038461538461453,0.23967459324155194,0.11827284105131414,0,0,0,0,0,0.0,主队胜,1
1990,Germany FR,Argentina,决赛,1,0,14,0.23104212860310414,-0.03237250554323734,22,0.0,-0.44736842105263164,-0.3394736842105263,0.2634146341463415,-0.25,-0.1160714285714286,0.06208425720620847,0.034146341463414664,1,1,1,1,3,0.3333333333333333,主队胜,1
1994,Germany,Bolivia,小组赛,0,0,3,2.3333333333333335,-3.1666666666666665,17,70.0,0.0,0.0,5.5,1.0,-0.5,1.0,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1994,Spain,Korea Republic,小组赛,0,5,24,0.71875,-2.4375,29,30.0,0.6666666666666666,-0.11904761904761904,3.15625,0.3333333333333333,0.11538461538461542,0.4375,0.21875,1,0,0,2,1,1.0,平局,0
1994,USA,Switzerland,小组赛,0,-2,-8,-0.15555555555555567,0.45555555555555527,1,20.0,0.6666666666666666,0.6666666666666666,-0.6111111111111109,0.0,0.017857142857142905,-0.2333333333333334,0.1777777777777778,0,0,0,0,0,0.0,平局,0
1994,Italy,"rn"">Republic of Ireland",小组赛,0,11,49,1.248148148148148,0.4,36,60.0,1.1,0.3,0.8481481481481481,0.2894736842105263,0.6857142857142857,0.6481481481481481,0.3888888888888889,1,0,0,1,1,1.0,客队胜,-1
1994,Colombia,Romania,小组赛,0,-3,-5,-0.04761904761904745,0.47619047619047605,-2,0.0,0.0,0.25,-0.5238095238095235,0.5,-0.19999999999999996,-0.130952380952381,-0.19047619047619047,0,0,0,0,0,0.0,客队胜,-1
1994,Belgium,Morocco,小组赛,0,6,18,0.6057142857142858,0.8171428571428572,-13,60.0,0.5625,0.4375,-0.2114285714285714,0.6666666666666666,0.24561403508771934,0.051428571428571435,-0.04571428571428571,0,0,0,0,0,0.0,主队胜,1
1994,Norway,Mexico,小组赛,0,-8,-28,0.06896551724137934,-0.2068965517241379,36,-30.0,-1.2,-0.2,0.27586206896551735,-0.6666666666666666,0.2692307692307693,-0.3793103448275862,-0.2413793103448276,0,0,0,0,0,0.0,主队胜,1
1994,Cameroon,Sweden,小组赛,0,-6,-23,-0.6451612903225807,-0.42741935483870974,-1,-60.0,0.0,0.041666666666666685,-0.217741935483871,0.0,-0.44202898550724645,-0.7741935483870968,-0.3225806451612903,0,0,0,0,0,0.0,平局,0
1994,Brazil,Russia,小组赛,0,14,66,2.242424242424242,0.9848484848484849,83,100.0,2.0714285714285716,0.6428571428571429,1.2575757575757573,0.8,0.6956521739130435,0.803030303030303,0.36363636363636365,0,0,0,0,0,0.0,主队胜,1
1994,Netherlands,Saudi Arabia,小组赛,0,5,20,1.75,1.15,12,100.0,0.75,0.25,0.6000000000000001,0.75,0.4375,0.75,0.35,0,0,0,0,0,0.0,主队胜,1
1994,Argentina,Greece,小组赛,0,10,48,1.7083333333333333,1.2291666666666667,23,100.0,1.4210526315789473,0.5789473684210527,0.4791666666666665,0.7692307692307693,0.6571428571428571,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1994,Germany,Spain,小组赛,0,-6,-26,0.9895833333333335,0.9791666666666665,-4,40.0,-1.5,-0.21428571428571427,0.010416666666666963,0.6666666666666667,-0.11538461538461542,0.4375,0.11458333333333331,0,0,0,0,0,0.0,平局,0
1994,Nigeria,Bulgaria,小组赛,0,-5,-16,-0.6875,-2.1875,24,-20.0,-0.5,-0.5,1.5,-1.0,-0.5333333333333333,-0.3125,-0.1875,0,0,0,0,0,0.0,主队胜,1
1994,Romania,Switzerland,小组赛,0,-1,-6,-0.22222222222222232,-0.7777777777777779,12,-20.0,1.0,0.25,0.5555555555555556,-0.5,-0.15714285714285714,-0.4166666666666667,0.1111111111111111,0,0,0,0,0,0.0,客队胜,-1
1994,USA,Colombia,小组赛,0,2,3,0.1142857142857141,0.7571428571428571,-9,40.0,-0.33333333333333337,0.16666666666666663,-0.642857142857143,0.0,0.375,0.3142857142857143,0.2571428571428572,0,0,0,0,0,0.0,主队胜,1
1994,Italy,Norway,小组赛,0,11,53,0.6481481481481481,-1.0,36,90.0,1.5,0.5,1.6481481481481481,0.7894736842105263,-0.3142857142857143,0.6481481481481481,0.3888888888888889,1,0,0,1,1,1.0,主队胜,1
1994,Korea Republic,Bolivia,小组赛,0,1,5,0.625,-1.708333333333333,-8,0.0,0.8333333333333334,0.3333333333333333,2.333333333333333,0.0,-0.5,0.125,0.0,0,0,0,0,0,0.0,平局,0
1994,Mexico,"rn"">Republic of Ireland",小组赛,0,8,24,0.5310344827586206,1.6068965517241378,-36,0.0,0.7999999999999999,0.0,-1.0758620689655174,0.16666666666666663,0.7307692307692307,0.3793103448275862,0.2413793103448276,0,0,0,0,0,0.0,主队胜,1
1994,Brazil,Cameroon,小组赛,0,12,58,1.2424242424242422,-0.26515151515151514,85,60.0,1.0714285714285716,0.2678571428571429,1.5075757575757573,-0.19999999999999996,0.5289855072463768,0.803030303030303,0.36363636363636365,0,0,0,0,0,0.0,主队胜,1
1994,Sweden,Russia,小组赛,0,8,31,1.6451612903225807,1.6774193548387097,-1,100.0,1.0,0.3333333333333333,-0.032258064516129004,1.0,0.6086956521739131,0.7741935483870968,0.3225806451612903,0,0,0,0,0,0.0,主队胜,1
1994,Belgium,Netherlands,小组赛,0,3,5,-0.42999999999999994,0.81,-28,-20.0,0.5625,0.1875,-1.24,-0.08333333333333337,0.14144736842105265,-0.27,-0.10999999999999999,0,0,0,0,0,0.0,主队胜,1
1994,Saudi Arabia,Morocco,小组赛,0,-2,-7,-0.7142857142857143,-1.1428571428571428,3,-20.0,-0.75,0.0,0.4285714285714285,0.0,-0.3333333333333333,-0.42857142857142855,-0.2857142857142857,0,0,0,0,0,0.0,主队胜,1
1994,Argentina,Nigeria,小组赛,0,10,48,1.7083333333333333,1.2291666666666667,23,100.0,1.4210526315789473,0.5789473684210527,0.4791666666666665,0.7692307692307693,0.6571428571428571,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1994,Bulgaria,Greece,小组赛,0,5,16,0.6875,2.1875,-24,20.0,0.5,0.5,-1.5,1.0,0.5333333333333333,0.3125,0.1875,0,0,0,0,0,0.0,主队胜,1
1994,USA,Romania,小组赛,0,-1,-2,0.06666666666666665,1.2333333333333332,-11,40.0,-0.33333333333333337,0.41666666666666663,-1.1666666666666665,0.5,0.17500000000000004,0.1833333333333333,0.06666666666666671,0,0,0,0,0,0.0,客队胜,-1
1994,Switzerland,Colombia,小组赛,0,4,11,0.26984126984126977,0.30158730158730185,-10,20.0,-1.0,-0.5,-0.03174603174603208,0.0,0.3571428571428571,0.5476190476190477,0.07936507936507936,0,0,0,0,0,0.0,客队胜,-1
1994,Germany,Korea Republic,小组赛,0,-1,-2,1.7083333333333335,-1.4583333333333335,25,70.0,-0.8333333333333334,-0.3333333333333333,3.166666666666667,1.0,0.0,0.875,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
1994,Bolivia,Spain,小组赛,0,-6,-29,-1.34375,4.145833333333333,-21,-30.0,-1.5,-0.21428571428571427,-5.489583333333333,-0.3333333333333333,0.3846153846153846,-0.5625,-0.21875,0,0,0,0,0,0.0,客队胜,-1
1994,"rn"">Republic of Ireland",Norway,小组赛,0,0,4,-0.6,-1.4,0,30.0,0.4,0.2,0.8,0.5,-1.0,0.0,0.0,0,0,0,0,0,0.0,平局,0
1994,Italy,Mexico,小组赛,0,3,25,0.7171136653895275,-1.206896551724138,72,60.0,0.30000000000000004,0.3,1.9240102171136655,0.1228070175438597,-0.045054945054945006,0.26883780332056195,0.1475095785440613,1,0,0,3,1,1.0,平局,0
1994,Brazil,Sweden,小组赛,0,6,35,0.5972629521016615,-0.6925708699902249,84,0.0,1.0714285714285716,0.3095238095238096,1.2898338220918864,-0.19999999999999996,0.08695652173913038,0.02883675464320623,0.04105571847507333,4,1,0,12,5,0.8,平局,0
1994,Russia,Cameroon,小组赛,0,-2,-8,-1.0,-1.25,2,-40.0,-1.0,-0.375,0.25,-1.0,-0.16666666666666666,0.0,0.0,0,0,0,0,0,0.0,主队胜,1
1994,Morocco,Netherlands,小组赛,0,-3,-13,-1.0357142857142856,-0.0071428571428571175,-15,-80.0,0.0,-0.25,-1.0285714285714285,-0.75,-0.10416666666666669,-0.32142857142857145,-0.06428571428571428,0,0,0,0,0,0.0,客队胜,-1
1994,Belgium,Saudi Arabia,小组赛,0,8,25,1.32,1.96,-16,80.0,1.3125,0.4375,-0.6399999999999999,0.6666666666666666,0.5789473684210527,0.48,0.24,0,0,0,0,0,0.0,客队胜,-1
1994,Greece,Nigeria,小组赛,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,客队胜,-1
1994,Argentina,Bulgaria,小组赛,0,5,32,1.0208333333333333,-0.9583333333333333,47,80.0,0.9210526315789473,0.07894736842105265,1.9791666666666665,-0.23076923076923073,0.12380952380952381,0.35416666666666663,0.14583333333333331,2,0,0,3,2,1.0,客队胜,-1
1994,Germany,Belgium,1/8决赛,1,-6,-19,1.0133333333333334,0.20666666666666655,17,0.0,-1.3125,-0.4375,0.8066666666666669,0.33333333333333337,-0.07894736842105265,0.52,0.09333333333333332,1,0,0,3,1,1.0,主队胜,1
1994,Spain,Switzerland,1/8决赛,1,2,14,-0.21180555555555558,-1.2569444444444446,21,0.0,1.5,0.21428571428571427,1.045138888888889,-0.6666666666666667,-0.24175824175824168,-0.27083333333333337,-0.00347222222222221,1,0,0,1,1,1.0,主队胜,1
1994,Saudi Arabia,Sweden,1/8决赛,1,-8,-31,-1.6451612903225807,-1.6774193548387097,1,-100.0,-1.0,-0.3333333333333333,0.032258064516129004,-1.0,-0.6086956521739131,-0.7741935483870968,-0.3225806451612903,0,0,0,0,0,0.0,客队胜,-1
1994,Romania,Argentina,1/8决赛,1,-5,-36,-0.375,0.4375,-27,-80.0,-0.42105263157894735,-0.32894736842105265,-0.8125,-0.2692307692307693,0.042857142857142816,-0.24999999999999994,0.0,0,1,0,0,1,0.0,主队胜,1
1994,Netherlands,"rn"">Republic of Ireland",1/8决赛,1,4,15,1.35,0.5499999999999999,13,60.0,0.35,0.04999999999999999,0.8,0.25,0.4375,0.75,0.35,0,1,0,0,1,0.0,主队胜,1
1994,Brazil,USA,1/8决赛,1,10,56,0.8424242424242423,-1.915151515151515,98,40.0,1.404761904761905,-0.023809523809523725,2.7575757575757573,-0.19999999999999996,-0.17934782608695654,0.203030303030303,-0.036363636363636376,0,0,0,0,0,0.0,主队胜,1
1994,Nigeria,Italy,1/8决赛,1,-12,-54,-1.6481481481481481,-1.0,-35,-100.0,-1.5,-0.5,-0.6481481481481481,-0.7894736842105263,-0.6857142857142857,-0.6481481481481481,-0.3888888888888889,0,0,0,0,0,0.0,客队胜,-1
1994,Mexico,Bulgaria,1/8决赛,1,4,13,0.24353448275862066,0.0193965517241379,-13,20.0,0.7,-0.3,0.22413793103448265,-0.33333333333333337,0.1974358974358974,0.06681034482758619,0.0538793103448276,1,0,0,2,1,1.0,平局,0
1994,Italy,Spain,1/4决赛,1,4,22,0.30439814814814814,-0.1875,30,60.0,0.0,0.2857142857142857,0.49189814814814814,0.456140350877193,0.0703296703296703,0.08564814814814814,0.1701388888888889,1,1,0,1,2,0.5,主队胜,1
1994,Netherlands,Brazil,1/4决赛,1,-9,-46,-0.4924242424242422,0.16515151515151505,-71,0.0,-1.3214285714285716,-0.3928571428571429,-0.6575757575757573,-0.050000000000000044,-0.25815217391304346,-0.05303030303030298,-0.013636363636363669,1,0,0,2,1,1.0,客队胜,-1
1994,Bulgaria,Germany,1/4决赛,1,3,10,-1.6458333333333335,0.02083333333333348,-25,-60.0,0.5,0.5,-1.666666666666667,0.0,0.033333333333333326,-0.6875,-0.14583333333333331,0,0,0,0,0,0.0,主队胜,1
1994,Romania,Sweden,1/4决赛,1,-3,-19,-0.3118279569892475,-0.010752688172043001,-3,-80.0,0.0,-0.08333333333333331,-0.3010752688172045,-0.5,0.09130434782608687,-0.35752688172043007,0.010752688172043001,0,0,0,0,0,0.0,平局,0
1994,Bulgaria,Italy,半决赛,1,-7,-38,-0.9606481481481481,1.1875,-59,-80.0,-1.0,0.0,-2.148148148148148,0.21052631578947367,-0.1523809523809524,-0.33564814814814814,-0.2013888888888889,0,1,0,0,1,0.0,客队胜,-1
1994,Sweden,Brazil,半决赛,1,-6,-35,-0.5972629521016615,0.6925708699902249,-84,0.0,-1.0714285714285716,-0.3095238095238096,-1.2898338220918864,0.19999999999999996,-0.08695652173913038,-0.02883675464320623,-0.04105571847507333,0,1,4,-12,5,0.0,客队胜,-1
1994,Sweden,Bulgaria,三四名决赛,1,3,15,0.9576612903225807,-0.5100806451612903,23,80.0,0.5,-0.16666666666666669,1.467741935483871,0.0,0.07536231884057976,0.46169354838709675,0.1350806451612903,0,1,0,0,1,0.0,主队胜,1
1994,Brazil,Italy,决赛,1,2,12,0.5942760942760941,-0.015151515151515138,48,0.0,0.5714285714285716,0.1428571428571429,0.6094276094276092,0.010526315789473717,0.009937888198757738,0.15488215488215484,-0.02525252525252525,2,0,2,2,4,0.5,平局,0
1998,Brazil,Scotland,小组赛,0,8,53,1.0280821917808218,-0.8184931506849316,103,90.0,1.0625,0.0,1.8465753424657534,0.7083333333333334,0.1438775510204081,0.10342465753424657,0.10616438356164382,2,1,0,4,3,0.6666666666666666,主队胜,1
1998,Morocco,Norway,小组赛,0,1,6,0.19999999999999996,0.55,-5,10.0,0.380952380952381,-0.38095238095238093,-0.3500000000000001,0.0,-0.3055555555555556,0.4,0.2,0,0,0,0,0,0.0,平局,0
1998,Italy,Chile,小组赛,0,7,40,0.35206869633099136,-0.5565964090554254,44,20.0,1.2777777777777777,0.4444444444444444,0.9086651053864168,-0.30434782608695654,-0.11988304093567248,0.146760343481655,0.18657298985167836,1,0,1,0,2,0.5,平局,0
1998,Cameroon,Austria,小组赛,0,-3,-15,-0.5384615384615385,0.25524475524475543,-7,-40.0,0.5833333333333334,-0.04166666666666663,-0.793706293706294,0.0,-0.3508771929824562,-0.5629370629370629,-0.2692307692307692,0,0,0,0,0,0.0,平局,0
1998,Paraguay,Bulgaria,小组赛,0,-2,-12,0.5415019762845851,0.27272727272727293,16,-60.0,-0.09090909090909083,-0.045454545454545414,0.26877470355731203,0.4,0.0444444444444444,0.42292490118577075,0.09881422924901184,0,0,0,0,0,0.0,平局,0
1998,Saudi Arabia,Denmark,小组赛,0,0,0,-1.25,0.0,-5,0.0,-1.25,0.0,-1.25,0.0,0.0,0.0,0.25,0,0,0,0,0,0.0,客队胜,-1
1998,France,South Africa,小组赛,0,9,34,2.088235294117647,1.6470588235294117,15,80.0,1.7142857142857142,0.14285714285714285,0.4411764705882355,0.6363636363636364,0.7391304347826086,0.8823529411764706,0.35294117647058826,0,0,0,0,0,0.0,主队胜,1
1998,Spain,Nigeria,小组赛,0,8,33,-0.31756756756756754,0.18918918918918926,6,20.0,0.1785714285714286,-0.35714285714285715,-0.5067567567567568,0.5,-0.11494252873563215,-0.43243243243243246,-0.22972972972972971,0,0,0,0,0,0.0,客队胜,-1
1998,Korea Republic,Mexico,小组赛,0,-6,-22,-0.12121212121212122,1.0303030303030303,12,-30.0,-0.11111111111111116,0.0,-1.1515151515151514,-0.5,-0.26959247648902823,-0.2727272727272727,-0.24242424242424243,0,0,0,0,0,0.0,客队胜,-1
1998,Netherlands,Belgium,小组赛,0,-3,-4,0.4441379310344826,-0.6675862068965519,30,20.0,-0.24444444444444424,-0.0888888888888889,1.1117241379310345,-0.04761904761904767,-0.11722488038277518,0.23724137931034478,0.11862068965517239,0,0,1,-1,1,0.0,平局,0
1998,Argentina,Japan,小组赛,0,11,52,1.7307692307692308,1.25,25,100.0,1.5,0.6111111111111112,0.48076923076923084,0.7857142857142857,0.6578947368421053,0.7115384615384616,0.34615384615384615,0,0,0,0,0,0.0,主队胜,1
1998,Yugoslavia,Iran,小组赛,0,7,32,0.6666666666666667,-2.7272727272727275,16,70.0,1.6,0.6,3.393939393939394,0.75,-0.31999999999999995,-0.24242424242424243,0.2727272727272727,0,0,0,0,0,0.0,主队胜,1
1998,Jamaica,Croatia,小组赛,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,客队胜,-1
1998,England,Tunisia,小组赛,0,8,38,0.3414634146341464,0.26016260162601634,16,90.0,1.25,0.6666666666666666,0.08130081300813008,0.9166666666666666,-0.04597701149425282,0.3902439024390244,0.24390243902439024,0,0,0,0,0,0.0,主队胜,1
1998,Romania,Colombia,小组赛,0,3,7,0.2294117647058822,-0.2941176470588236,4,20.0,0.4126984126984128,-0.20634920634920634,0.5235294117647058,-0.5,0.09401709401709402,0.24705882352941178,0.2117647058823529,1,0,0,2,1,1.0,主队胜,1
1998,Germany,USA,小组赛,0,-2,-3,0.8766233766233766,-0.5389610389610391,19,20.0,1.0857142857142859,0.22857142857142865,1.4155844155844157,0.0,-0.12727272727272732,0.5194805194805194,0.006493506493506496,0,0,0,0,0,0.0,主队胜,1
1998,Scotland,Norway,小组赛,0,5,16,0.6499999999999999,1.0,-11,0.0,0.16666666666666669,-0.16666666666666663,-0.3500000000000001,0.0,-0.19999999999999996,0.65,0.25,0,0,0,0,0,0.0,平局,0
1998,Brazil,Morocco,小组赛,0,12,63,1.4780821917808218,-0.3684931506849316,97,80.0,0.8482142857142857,0.2142857142857143,1.8465753424657534,0.7083333333333334,0.24943310657596374,0.35342465753424657,0.1561643835616438,0,0,0,0,0,0.0,主队胜,1
1998,Chile,Austria,小组赛,0,0,-5,-0.3003663003663004,-0.13003663003663002,-3,0.0,-0.6666666666666666,-0.6666666666666666,-0.1703296703296704,0.0,0.0935672514619883,-0.1776556776556777,-0.07875457875457875,0,0,1,-1,1,0.0,平局,0
1998,Italy,Cameroon,小组赛,0,10,50,0.5901639344262295,-0.9418777943368108,48,60.0,0.02777777777777768,-0.18055555555555558,1.5320417287630403,-0.30434782608695654,0.324561403508772,0.5320417287630402,0.3770491803278688,0,1,0,0,1,0.0,主队胜,1
1998,South Africa,Denmark,小组赛,0,-1,-4,-2.5,-1.5,-4,-20.0,-2.5,-0.5,-1.0,0.0,-0.6666666666666666,-1.0,-0.5,0,0,0,0,0,0.0,平局,0
1998,France,Saudi Arabia,小组赛,0,8,30,0.8382352941176472,0.1470588235294117,16,60.0,0.4642857142857142,-0.35714285714285715,0.6911764705882355,0.6363636363636364,0.07246376811594202,-0.11764705882352944,-0.39705882352941174,0,0,0,0,0,0.0,主队胜,1
1998,Nigeria,Bulgaria,小组赛,0,-5,-19,0.8369565217391305,-1.0,28,-60.0,0.6590909090909092,-0.045454545454545414,1.8369565217391304,-0.6,0.11111111111111105,0.6956521739130435,0.32608695652173914,1,0,0,3,1,1.0,主队胜,1
1998,Spain,Paraguay,小组赛,0,5,26,-0.02211302211302213,-1.0835380835380837,18,20.0,0.9285714285714286,-0.35714285714285715,1.0614250614250615,-0.5,-0.0482758620689655,-0.15970515970515975,-0.002457002457002422,0,0,0,0,0,0.0,平局,0
1998,Japan,Croatia,小组赛,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,客队胜,-1
1998,Belgium,Mexico,小组赛,0,-1,-4,0.3364681295715779,-0.23301985370950873,21,40.0,0.3555555555555554,0.2,0.5694879832810866,0.2142857142857143,-0.13322884012539182,0.11912225705329155,-0.0010449320794148342,0,0,2,-2,2,0.0,平局,0
1998,Netherlands,Korea Republic,小组赛,0,2,14,0.9018181818181817,-1.930909090909091,39,90.0,0.22222222222222232,0.1111111111111111,2.8327272727272725,0.6666666666666666,0.019138755980861233,0.629090909090909,0.36,0,0,0,0,0,0.0,主队胜,1
1998,Germany,Yugoslavia,小组赛,0,-5,-22,0.4242424242424241,0.5454545454545454,-10,0.0,0.19999999999999996,0.20000000000000007,-0.12121212121212133,0.25,-0.08000000000000007,0.33333333333333326,0.09090909090909094,0,0,0,0,0,0.0,平局,0
1998,Argentina,Jamaica,小组赛,0,11,52,1.7307692307692308,1.25,25,100.0,1.5,0.6111111111111112,0.48076923076923084,0.7857142857142857,0.6578947368421053,0.7115384615384616,0.34615384615384615,0,0,0,0,0,0.0,主队胜,1
1998,USA,Iran,小组赛,0,4,13,0.2142857142857142,-1.6428571428571428,-13,50.0,0.7142857142857143,0.5714285714285714,1.857142857142857,1.0,-0.2727272727272727,-0.4285714285714286,0.35714285714285715,0,0,0,0,0,0.0,客队胜,-1
1998,Colombia,Tunisia,小组赛,0,2,7,0.30000000000000004,1.3333333333333335,-8,10.0,1.1428571428571428,0.42857142857142855,-1.0333333333333332,1.0,-0.2222222222222222,0.4,0.2,0,0,0,0,0,0.0,主队胜,1
1998,Romania,England,小组赛,0,-3,-24,0.18794835007173583,0.7790530846484934,-20,-60.0,0.3055555555555556,-0.4444444444444444,-0.5911047345767576,-0.41666666666666663,-0.08222811671087538,0.2568149210903874,0.16786226685796268,0,0,1,-1,1,0.0,主队胜,1
1998,Italy,Austria,小组赛,0,7,35,0.05170239596469095,-0.6866330390920554,41,20.0,0.611111111111111,-0.2222222222222222,0.7383354350567464,-0.30434782608695654,-0.02631578947368418,-0.03089533417402268,0.10781841109709961,3,0,0,3,3,1.0,主队胜,1
1998,Chile,Cameroon,小组赛,0,3,10,0.23809523809523814,-0.38528138528138545,4,40.0,-1.25,-0.625,0.6233766233766236,0.0,0.4444444444444445,0.3852813852813852,0.19047619047619047,0,0,0,0,0,0.0,平局,0
1998,Scotland,Morocco,小组赛,0,4,10,0.44999999999999996,0.44999999999999996,-6,-10.0,-0.2142857142857143,0.2142857142857143,0.0,0.0,0.10555555555555562,0.25,0.04999999999999999,0,0,0,0,0,0.0,客队胜,-1
1998,Brazil,Norway,小组赛,0,13,69,1.6780821917808217,0.18150684931506844,92,90.0,1.2291666666666667,-0.16666666666666663,1.4965753424657533,0.7083333333333334,-0.056122448979591844,0.7534246575342466,0.3561643835616438,0,0,0,0,0,0.0,客队胜,-1
1998,France,Denmark,小组赛,0,8,30,-0.4117647058823528,0.1470588235294117,11,60.0,-0.7857142857142858,-0.35714285714285715,-0.5588235294117645,0.6363636363636364,0.07246376811594202,-0.11764705882352944,-0.14705882352941174,0,0,0,0,0,0.0,主队胜,1
1998,South Africa,Saudi Arabia,小组赛,0,-1,-4,-1.25,-1.5,1,-20.0,-1.25,-0.5,0.25,0.0,-0.6666666666666666,-1.0,-0.75,0,0,0,0,0,0.0,平局,0
1998,Spain,Bulgaria,小组赛,0,3,14,0.5193889541715629,-0.8108108108108107,34,-40.0,0.8376623376623378,-0.40259740259740256,1.3301997649823736,-0.09999999999999998,-0.003831417624521105,0.263219741480611,0.09635722679200942,0,0,0,0,0,0.0,主队胜,1
1998,Nigeria,Paraguay,小组赛,0,-3,-7,0.2954545454545454,-1.272727272727273,12,0.0,0.75,0.0,1.5681818181818183,-1.0,0.06666666666666665,0.2727272727272727,0.2272727272727273,0,0,0,0,0,0.0,客队胜,-1
1998,Belgium,Korea Republic,小组赛,0,5,18,0.4576802507836991,-1.263322884012539,9,70.0,0.46666666666666656,0.2,1.721003134796238,0.7142857142857143,0.1363636363636364,0.3918495297805643,0.2413793103448276,1,0,0,2,1,1.0,平局,0
1998,Netherlands,Mexico,小组赛,0,-4,-8,0.7806060606060605,-0.9006060606060606,51,60.0,0.11111111111111116,0.1111111111111111,1.6812121212121212,0.16666666666666663,-0.250453720508167,0.3563636363636363,0.11757575757575756,0,0,0,0,0,0.0,平局,0
1998,Germany,Iran,小组赛,0,2,10,1.0909090909090908,-2.1818181818181817,6,70.0,1.8,0.8,3.2727272727272725,1.0,-0.4,0.09090909090909083,0.36363636363636365,0,0,0,0,0,0.0,主队胜,1
1998,USA,Yugoslavia,小组赛,0,-3,-19,-0.45238095238095255,1.0844155844155845,-29,-20.0,-0.8857142857142858,-0.02857142857142858,-1.536796536796537,0.25,0.047272727272727244,-0.18614718614718617,0.08441558441558444,0,0,0,0,0,0.0,客队胜,-1
